cluster	cluster_num	type	scaffold	start	stop	Domain	motif	ORF
c00001_14_1009...cluster002.gbk	002	bacteriocin	14_1009_05_40cm_scaffold_30838	2	263	false	false	14_1009_05_40cm_scaffold_30838_1
c00001_14_1009...cluster002.gbk	002	bacteriocin	14_1009_05_40cm_scaffold_30838	512	1361	false	false	14_1009_05_40cm_scaffold_30838_2
c00001_14_1009...cluster002.gbk	002	bacteriocin	14_1009_05_40cm_scaffold_30838	1368	2142	false	false	14_1009_05_40cm_scaffold_30838_3
c00001_14_1009...cluster002.gbk	002	bacteriocin	14_1009_05_40cm_scaffold_30838	2138	2915	DUF692	false	14_1009_05_40cm_scaffold_30838_4
c00001_14_1009...cluster002.gbk	002	bacteriocin	14_1009_05_40cm_scaffold_30838	2926	4057	false	false	14_1009_05_40cm_scaffold_30838_5
c00001_14_1009...cluster001.gbk	001	bacteriocin	14_1009_16_30cm_scaffold_16	130623	130854	false	false	14_1009_16_30cm_scaffold_16_138
c00001_14_1009...cluster001.gbk	001	bacteriocin	14_1009_16_30cm_scaffold_16	130875	131634	false	false	14_1009_16_30cm_scaffold_16_139
c00001_14_1009...cluster001.gbk	001	bacteriocin	14_1009_16_30cm_scaffold_16	131748	131952	false	false	14_1009_16_30cm_scaffold_16_140
c00001_14_1009...cluster001.gbk	001	bacteriocin	14_1009_16_30cm_scaffold_16	131952	132222	false	false	14_1009_16_30cm_scaffold_16_141
c00001_14_1009...cluster001.gbk	001	bacteriocin	14_1009_16_30cm_scaffold_16	132362	132815	false	false	14_1009_16_30cm_scaffold_16_142
c00001_14_1009...cluster001.gbk	001	bacteriocin	14_1009_16_30cm_scaffold_16	132894	133404	false	false	14_1009_16_30cm_scaffold_16_143
c00001_14_1009...cluster001.gbk	001	bacteriocin	14_1009_16_30cm_scaffold_16	133417	133915	false	false	14_1009_16_30cm_scaffold_16_144
c00001_14_1009...cluster001.gbk	001	bacteriocin	14_1009_16_30cm_scaffold_16	133939	134437	false	false	14_1009_16_30cm_scaffold_16_145
c00001_14_1009...cluster001.gbk	001	bacteriocin	14_1009_16_30cm_scaffold_16	134595	135366	false	false	14_1009_16_30cm_scaffold_16_146
c00001_14_1009...cluster001.gbk	001	bacteriocin	14_1009_16_30cm_scaffold_16	135362	136214	DUF692	false	14_1009_16_30cm_scaffold_16_147
c00001_14_1009...cluster001.gbk	001	bacteriocin	14_1009_16_30cm_scaffold_16	136295	136619	false	false	14_1009_16_30cm_scaffold_16_148
c00001_14_1009...cluster001.gbk	001	bacteriocin	14_1009_16_30cm_scaffold_16	137017	137659	false	false	14_1009_16_30cm_scaffold_16_149
c00001_14_1009...cluster001.gbk	001	bacteriocin	14_1009_16_30cm_scaffold_16	137673	137913	false	false	14_1009_16_30cm_scaffold_16_150
c00001_14_1009...cluster001.gbk	001	bacteriocin	14_1009_16_30cm_scaffold_16	137897	138248	false	false	14_1009_16_30cm_scaffold_16_151
c00001_14_1009...cluster001.gbk	001	bacteriocin	14_1009_16_30cm_scaffold_16	138244	138349	false	false	14_1009_16_30cm_scaffold_16_152
c00001_14_1009...cluster001.gbk	001	bacteriocin	14_1009_16_30cm_scaffold_16	138649	140140	false	false	14_1009_16_30cm_scaffold_16_153
c00001_14_1009...cluster001.gbk	001	bacteriocin	14_1009_16_30cm_scaffold_16	140264	141167	false	false	14_1009_16_30cm_scaffold_16_154
c00001_14_1009...cluster002.gbk	002	other	14_1009_16_30cm_scaffold_40	71664	72705	false	false	14_1009_16_30cm_scaffold_40_60
c00001_14_1009...cluster002.gbk	002	other	14_1009_16_30cm_scaffold_40	72836	73706	false	false	14_1009_16_30cm_scaffold_40_61
c00001_14_1009...cluster002.gbk	002	other	14_1009_16_30cm_scaffold_40	73842	74880	false	false	14_1009_16_30cm_scaffold_40_62
c00001_14_1009...cluster002.gbk	002	other	14_1009_16_30cm_scaffold_40	75007	75550	false	false	14_1009_16_30cm_scaffold_40_63
c00001_14_1009...cluster002.gbk	002	other	14_1009_16_30cm_scaffold_40	75566	77279	false	false	14_1009_16_30cm_scaffold_40_64
c00001_14_1009...cluster002.gbk	002	other	14_1009_16_30cm_scaffold_40	77275	79006	false	false	14_1009_16_30cm_scaffold_40_65
c00001_14_1009...cluster002.gbk	002	other	14_1009_16_30cm_scaffold_40	79334	79871	false	false	14_1009_16_30cm_scaffold_40_66
c00001_14_1009...cluster002.gbk	002	other	14_1009_16_30cm_scaffold_40	79957	80560	false	false	14_1009_16_30cm_scaffold_40_67
c00001_14_1009...cluster002.gbk	002	other	14_1009_16_30cm_scaffold_40	80773	81022	false	false	14_1009_16_30cm_scaffold_40_68
c00001_14_1009...cluster002.gbk	002	other	14_1009_16_30cm_scaffold_40	81086	81743	false	false	14_1009_16_30cm_scaffold_40_69
c00001_14_1009...cluster002.gbk	002	other	14_1009_16_30cm_scaffold_40	82060	85237	false	false	14_1009_16_30cm_scaffold_40_70
c00001_14_1009...cluster002.gbk	002	other	14_1009_16_30cm_scaffold_40	85615	86131	false	false	14_1009_16_30cm_scaffold_40_71
c00001_14_1009...cluster002.gbk	002	other	14_1009_16_30cm_scaffold_40	86574	87393	false	false	14_1009_16_30cm_scaffold_40_72
c00001_14_1009...cluster002.gbk	002	other	14_1009_16_30cm_scaffold_40	87416	87722	false	false	14_1009_16_30cm_scaffold_40_73
c00001_14_1009...cluster002.gbk	002	other	14_1009_16_30cm_scaffold_40	87721	88786	PF12697	false	14_1009_16_30cm_scaffold_40_74
c00001_14_1009...cluster002.gbk	002	other	14_1009_16_30cm_scaffold_40	88792	90259	false	false	14_1009_16_30cm_scaffold_40_75
c00001_14_1009...cluster002.gbk	002	other	14_1009_16_30cm_scaffold_40	90328	92854	AMP-binding	false	14_1009_16_30cm_scaffold_40_76
c00001_14_1009...cluster002.gbk	002	other	14_1009_16_30cm_scaffold_40	92841	93450	false	false	14_1009_16_30cm_scaffold_40_77
c00001_14_1009...cluster002.gbk	002	other	14_1009_16_30cm_scaffold_40	94116	96462	false	false	14_1009_16_30cm_scaffold_40_78
c00001_14_1009...cluster002.gbk	002	other	14_1009_16_30cm_scaffold_40	96458	96599	false	false	14_1009_16_30cm_scaffold_40_79
c00001_14_1009...cluster002.gbk	002	other	14_1009_16_30cm_scaffold_40	96754	96943	false	false	14_1009_16_30cm_scaffold_40_80
c00001_14_1009...cluster002.gbk	002	other	14_1009_16_30cm_scaffold_40	97158	98238	false	false	14_1009_16_30cm_scaffold_40_81
c00001_14_1009...cluster002.gbk	002	other	14_1009_16_30cm_scaffold_40	98784	99819	PKS_ER	false	14_1009_16_30cm_scaffold_40_82
c00001_14_1009...cluster002.gbk	002	other	14_1009_16_30cm_scaffold_40	100062	100500	false	false	14_1009_16_30cm_scaffold_40_83
c00001_14_1009...cluster002.gbk	002	other	14_1009_16_30cm_scaffold_40	100597	100717	false	false	14_1009_16_30cm_scaffold_40_84
c00001_14_1009...cluster002.gbk	002	other	14_1009_16_30cm_scaffold_40	100761	100905	false	false	14_1009_16_30cm_scaffold_40_85
c00001_14_1009...cluster002.gbk	002	other	14_1009_16_30cm_scaffold_40	101172	101703	false	false	14_1009_16_30cm_scaffold_40_86
c00001_14_1009...cluster002.gbk	002	other	14_1009_16_30cm_scaffold_40	101699	102998	false	false	14_1009_16_30cm_scaffold_40_87
c00001_14_1009...cluster002.gbk	002	other	14_1009_16_30cm_scaffold_40	103088	103829	false	false	14_1009_16_30cm_scaffold_40_88
c00001_14_1009...cluster002.gbk	002	other	14_1009_16_30cm_scaffold_40	104145	104247	false	false	14_1009_16_30cm_scaffold_40_89
c00001_14_1009...cluster002.gbk	002	other	14_1009_16_30cm_scaffold_40	104382	104847	false	false	14_1009_16_30cm_scaffold_40_90
c00001_14_1009...cluster002.gbk	002	other	14_1009_16_30cm_scaffold_40	104948	105809	false	false	14_1009_16_30cm_scaffold_40_91
c00001_14_1009...cluster002.gbk	002	other	14_1009_16_30cm_scaffold_40	105884	106355	false	false	14_1009_16_30cm_scaffold_40_92
c00001_14_1009...cluster002.gbk	002	other	14_1009_16_30cm_scaffold_40	106423	106843	false	false	14_1009_16_30cm_scaffold_40_93
c00001_14_1009...cluster002.gbk	002	other	14_1009_16_30cm_scaffold_40	106908	107382	false	false	14_1009_16_30cm_scaffold_40_94
c00001_14_1009...cluster002.gbk	002	other	14_1009_16_30cm_scaffold_40	107378	107615	false	false	14_1009_16_30cm_scaffold_40_95
c00001_14_1009...cluster002.gbk	002	other	14_1009_16_30cm_scaffold_40	107674	109432	false	false	14_1009_16_30cm_scaffold_40_96
c00001_14_1009...cluster002.gbk	002	other	14_1009_16_30cm_scaffold_40	109454	110060	false	false	14_1009_16_30cm_scaffold_40_97
c00001_14_1009...cluster002.gbk	002	other	14_1009_16_30cm_scaffold_40	110178	110385	false	false	14_1009_16_30cm_scaffold_40_98
c00001_14_1009...cluster002.gbk	002	other	14_1009_16_30cm_scaffold_40	110815	111334	false	false	14_1009_16_30cm_scaffold_40_99
c00001_14_1009...cluster002.gbk	002	other	14_1009_16_30cm_scaffold_40	111141	112134	false	false	14_1009_16_30cm_scaffold_40_100
c00001_14_1009...cluster002.gbk	002	other	14_1009_16_30cm_scaffold_40	112480	112687	false	false	14_1009_16_30cm_scaffold_40_101
c00001_14_1009...cluster003.gbk	003	other	14_1009_16_30cm_scaffold_51	81751	82783	false	false	14_1009_16_30cm_scaffold_51_64
c00001_14_1009...cluster003.gbk	003	other	14_1009_16_30cm_scaffold_51	82779	83613	false	false	14_1009_16_30cm_scaffold_51_65
c00001_14_1009...cluster003.gbk	003	other	14_1009_16_30cm_scaffold_51	83612	84959	Aminotran_3	false	14_1009_16_30cm_scaffold_51_66
c00001_14_1009...cluster003.gbk	003	other	14_1009_16_30cm_scaffold_51	84964	85915	false	false	14_1009_16_30cm_scaffold_51_67
c00001_14_1009...cluster003.gbk	003	other	14_1009_16_30cm_scaffold_51	86025	87243	false	false	14_1009_16_30cm_scaffold_51_68
c00001_14_1009...cluster003.gbk	003	other	14_1009_16_30cm_scaffold_51	87316	88801	false	false	14_1009_16_30cm_scaffold_51_69
c00001_14_1009...cluster003.gbk	003	other	14_1009_16_30cm_scaffold_51	88900	90115	false	false	14_1009_16_30cm_scaffold_51_70
c00001_14_1009...cluster003.gbk	003	other	14_1009_16_30cm_scaffold_51	90123	91737	AMP-binding	false	14_1009_16_30cm_scaffold_51_71
c00001_14_1009...cluster003.gbk	003	other	14_1009_16_30cm_scaffold_51	92016	92391	false	false	14_1009_16_30cm_scaffold_51_72
c00001_14_1009...cluster003.gbk	003	other	14_1009_16_30cm_scaffold_51	92756	93086	false	false	14_1009_16_30cm_scaffold_51_73
c00001_14_1009...cluster003.gbk	003	other	14_1009_16_30cm_scaffold_51	93100	94774	false	false	14_1009_16_30cm_scaffold_51_74
c00001_14_1009...cluster003.gbk	003	other	14_1009_16_30cm_scaffold_51	94974	95802	false	false	14_1009_16_30cm_scaffold_51_75
c00001_14_1009...cluster003.gbk	003	other	14_1009_16_30cm_scaffold_51	95981	96263	false	false	14_1009_16_30cm_scaffold_51_76
c00001_14_1009...cluster003.gbk	003	other	14_1009_16_30cm_scaffold_51	96259	96418	false	false	14_1009_16_30cm_scaffold_51_77
c00001_14_1009...cluster003.gbk	003	other	14_1009_16_30cm_scaffold_51	96497	97418	PF04055	false	14_1009_16_30cm_scaffold_51_78
c00001_14_1009...cluster003.gbk	003	other	14_1009_16_30cm_scaffold_51	97629	98094	false	false	14_1009_16_30cm_scaffold_51_79
c00001_14_1009...cluster003.gbk	003	other	14_1009_16_30cm_scaffold_51	98163	98355	false	false	14_1009_16_30cm_scaffold_51_80
c00001_14_1009...cluster003.gbk	003	other	14_1009_16_30cm_scaffold_51	98519	98744	false	false	14_1009_16_30cm_scaffold_51_81
c00001_14_1009...cluster003.gbk	003	other	14_1009_16_30cm_scaffold_51	98824	99085	false	false	14_1009_16_30cm_scaffold_51_82
c00001_14_1009...cluster003.gbk	003	other	14_1009_16_30cm_scaffold_51	99173	99377	false	false	14_1009_16_30cm_scaffold_51_83
c00001_14_1009...cluster003.gbk	003	other	14_1009_16_30cm_scaffold_51	99685	100135	false	false	14_1009_16_30cm_scaffold_51_84
c00001_14_1009...cluster003.gbk	003	other	14_1009_16_30cm_scaffold_51	100131	101259	PF04055	false	14_1009_16_30cm_scaffold_51_85
c00001_14_1009...cluster003.gbk	003	other	14_1009_16_30cm_scaffold_51	101533	104077	AMP-binding	false	14_1009_16_30cm_scaffold_51_86
c00001_14_1009...cluster003.gbk	003	other	14_1009_16_30cm_scaffold_51	104212	106747	false	false	14_1009_16_30cm_scaffold_51_87
c00001_14_1009...cluster003.gbk	003	other	14_1009_16_30cm_scaffold_51	106788	107628	false	false	14_1009_16_30cm_scaffold_51_88
c00001_14_1009...cluster003.gbk	003	other	14_1009_16_30cm_scaffold_51	107590	109423	false	false	14_1009_16_30cm_scaffold_51_89
c00001_14_1009...cluster003.gbk	003	other	14_1009_16_30cm_scaffold_51	109582	111175	false	false	14_1009_16_30cm_scaffold_51_90
c00001_14_1009...cluster003.gbk	003	other	14_1009_16_30cm_scaffold_51	111171	112005	false	false	14_1009_16_30cm_scaffold_51_91
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	14107	15619	false	false	14_1009_16_30cm_scaffold_109_13
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	15943	16402	false	false	14_1009_16_30cm_scaffold_109_14
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	16585	17185	false	false	14_1009_16_30cm_scaffold_109_15
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	17230	17512	false	false	14_1009_16_30cm_scaffold_109_16
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	17586	18360	false	false	14_1009_16_30cm_scaffold_109_17
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	18495	19140	false	false	14_1009_16_30cm_scaffold_109_18
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	19491	20145	false	false	14_1009_16_30cm_scaffold_109_19
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	20462	20783	false	false	14_1009_16_30cm_scaffold_109_20
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	20751	22500	false	false	14_1009_16_30cm_scaffold_109_21
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	22496	23264	false	false	14_1009_16_30cm_scaffold_109_22
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	23310	24585	false	false	14_1009_16_30cm_scaffold_109_23
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	24581	24917	false	false	14_1009_16_30cm_scaffold_109_24
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	25195	27082	false	false	14_1009_16_30cm_scaffold_109_25
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	27112	27472	false	false	14_1009_16_30cm_scaffold_109_26
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	27690	29526	false	false	14_1009_16_30cm_scaffold_109_27
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	29574	30669	PF12697	false	14_1009_16_30cm_scaffold_109_28
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	30855	32310	false	false	14_1009_16_30cm_scaffold_109_29
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	32483	33569	Chal_sti_synt_N	false	14_1009_16_30cm_scaffold_109_30
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	33559	34132	false	false	14_1009_16_30cm_scaffold_109_31
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	34197	35076	false	false	14_1009_16_30cm_scaffold_109_32
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	35373	36228	PKS_KR	false	14_1009_16_30cm_scaffold_109_33
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	36240	37632	PIG-L	false	14_1009_16_30cm_scaffold_109_34
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	38016	39528	false	false	14_1009_16_30cm_scaffold_109_35
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	39637	40195	false	false	14_1009_16_30cm_scaffold_109_36
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	40476	43734	false	false	14_1009_16_30cm_scaffold_109_37
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	44091	44283	false	false	14_1009_16_30cm_scaffold_109_38
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	44461	45037	false	false	14_1009_16_30cm_scaffold_109_39
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	45097	45703	false	false	14_1009_16_30cm_scaffold_109_40
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	45736	46123	false	false	14_1009_16_30cm_scaffold_109_41
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	46227	46791	false	false	14_1009_16_30cm_scaffold_109_42
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	46815	48402	false	false	14_1009_16_30cm_scaffold_109_43
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	49053	49857	false	false	14_1009_16_30cm_scaffold_109_44
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	50006	51026	false	false	14_1009_16_30cm_scaffold_109_45
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	51421	52783	false	false	14_1009_16_30cm_scaffold_109_46
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	53179	54292	false	false	14_1009_16_30cm_scaffold_109_47
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	54863	57278	false	false	14_1009_16_30cm_scaffold_109_48
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	57299	57560	false	false	14_1009_16_30cm_scaffold_109_49
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	57556	57823	false	false	14_1009_16_30cm_scaffold_109_50
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	57888	60546	false	false	14_1009_16_30cm_scaffold_109_51
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	60649	61816	false	false	14_1009_16_30cm_scaffold_109_52
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	61901	64925	false	false	14_1009_16_30cm_scaffold_109_53
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	65107	65479	false	false	14_1009_16_30cm_scaffold_109_54
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	65828	66974	false	false	14_1009_16_30cm_scaffold_109_55
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	67114	67990	false	false	14_1009_16_30cm_scaffold_109_56
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	68129	68456	false	false	14_1009_16_30cm_scaffold_109_57
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	68574	68889	false	false	14_1009_16_30cm_scaffold_109_58
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	68875	69043	false	false	14_1009_16_30cm_scaffold_109_59
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	69471	70260	false	false	14_1009_16_30cm_scaffold_109_60
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	70593	71157	false	false	14_1009_16_30cm_scaffold_109_61
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	71514	74460	AMP-binding	false	14_1009_16_30cm_scaffold_109_62
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	74640	75204	false	false	14_1009_16_30cm_scaffold_109_63
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	75252	75459	false	false	14_1009_16_30cm_scaffold_109_64
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	75455	75965	false	false	14_1009_16_30cm_scaffold_109_65
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	76185	77190	false	false	14_1009_16_30cm_scaffold_109_66
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	77228	77381	false	false	14_1009_16_30cm_scaffold_109_67
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	77408	77828	false	false	14_1009_16_30cm_scaffold_109_68
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	77833	79123	false	false	14_1009_16_30cm_scaffold_109_69
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	79586	79799	false	false	14_1009_16_30cm_scaffold_109_70
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	79806	80292	false	false	14_1009_16_30cm_scaffold_109_71
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	80431	80785	false	false	14_1009_16_30cm_scaffold_109_72
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	80888	81323	false	false	14_1009_16_30cm_scaffold_109_73
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	81526	82462	false	false	14_1009_16_30cm_scaffold_109_74
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	82409	83216	false	false	14_1009_16_30cm_scaffold_109_75
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	83263	83596	false	false	14_1009_16_30cm_scaffold_109_76
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	83620	84175	false	false	14_1009_16_30cm_scaffold_109_77
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	84268	84913	false	false	14_1009_16_30cm_scaffold_109_78
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	84961	85657	Abi	false	14_1009_16_30cm_scaffold_109_79
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	85780	87466	false	false	14_1009_16_30cm_scaffold_109_80
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	87422	87878	Pkinase	false	14_1009_16_30cm_scaffold_109_81
c00001_14_1009...cluster004.gbk	004	t3pks	14_1009_16_30cm_scaffold_109	87910	88579	Pkinase	false	14_1009_16_30cm_scaffold_109_82
