genome,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
14_0903_16_40cm_Betaproteobacteria_5812_64_12.fasta,436_3,0.030000000000000027,average,ANImf,436
14_1009_16_30cm_Betaproteobacteria_9819_64_10.fasta,436_3,0.030000000000000027,average,ANImf,436
14_1009_16_40cm_Betaproteobacteria_10094_64_30.fasta,436_3,0.030000000000000027,average,ANImf,436
14_0903_05_40cm_Betaproteobacteria_516_64_10.fasta,436_4,0.030000000000000027,average,ANImf,436
14_0929_05_40cm_Betaproteobacteria_3492_64_9.fasta,436_4,0.030000000000000027,average,ANImf,436
14_1009_05_40cm_Betaproteobacteria_4419_64_9.fasta,436_4,0.030000000000000027,average,ANImf,436
14_0927_02_40cm_Betaproteobacteria_2090_64_10.fasta,436_5,0.030000000000000027,average,ANImf,436
14_1009_02_40cm_Betaproteobacteria_3868_65_11.fasta,436_5,0.030000000000000027,average,ANImf,436
14_1009_16_40cm_Betaproteobacteria_10185_65_14.fasta,436_6,0.030000000000000027,average,ANImf,436
14_0903_12_30cm_Betaproteobacteria_1076_65_10.fasta,436_7,0.030000000000000027,average,ANImf,436
14_0929_12_40cm_Betaproteobacteria_7526_65_14.fasta,436_7,0.030000000000000027,average,ANImf,436
14_0903_02_20cm_Betaproteobacteria_71_65_10.fasta,436_8,0.030000000000000027,average,ANImf,436
14_0903_09_40cm_Betaproteobacteria_795_65_8.fasta,436_8,0.030000000000000027,average,ANImf,436
14_0903_13_20cm_Betaproteobacteria_1226_65_11.fasta,436_8,0.030000000000000027,average,ANImf,436
14_0919_02_20cm_Betaproteobacteria_5881_65_14.fasta,436_8,0.030000000000000027,average,ANImf,436
14_0919_05_20cm_Betaproteobacteria_1507_65_7.fasta,436_8,0.030000000000000027,average,ANImf,436
14_0927_02_20cm_Betaproteobacteria_1909_65_13.fasta,436_8,0.030000000000000027,average,ANImf,436
14_0927_05_20cm_Betaproteobacteria_2134_65_9.fasta,436_8,0.030000000000000027,average,ANImf,436
14_0929_02_20cm_Betaproteobacteria_2465_65_10.fasta,436_8,0.030000000000000027,average,ANImf,436
14_0929_05_20cm_Betaproteobacteria_2977_65_10.fasta,436_8,0.030000000000000027,average,ANImf,436
14_1009_13_20cm_Betaproteobacteria_8939_65_15.fasta,436_8,0.030000000000000027,average,ANImf,436
14_1009_16_20cm_Betaproteobacteria_9464_65_8.fasta,436_8,0.030000000000000027,average,ANImf,436
14_1009_16_30cm_Betaproteobacteria_9829_64_10.fasta,436_8,0.030000000000000027,average,ANImf,436
14_0903_09_20cm_Betaproteobacteria_633_65_6.fasta,437_1,0.030000000000000027,average,ANImf,437
14_1009_09_20cm_Betaproteobacteria_7736_66_9.fasta,437_1,0.030000000000000027,average,ANImf,437
14_0903_12_20cm_Betaproteobacteria_975_65_10.fasta,437_2,0.030000000000000027,average,ANImf,437
14_0903_02_20cm_Betaproteobacteria_69_66_11.fasta,437_3,0.030000000000000027,average,ANImf,437
14_0903_13_20cm_Betaproteobacteria_1213_66_19.fasta,437_3,0.030000000000000027,average,ANImf,437
14_0919_02_20cm_Betaproteobacteria_5885_66_20.fasta,437_3,0.030000000000000027,average,ANImf,437
14_0927_02_20cm_Betaproteobacteria_1910_66_14.fasta,437_3,0.030000000000000027,average,ANImf,437
14_0927_05_20cm_Betaproteobacteria_2133_66_14.fasta,437_3,0.030000000000000027,average,ANImf,437
14_0929_02_20cm_Betaproteobacteria_2459_66_17.fasta,437_3,0.030000000000000027,average,ANImf,437
14_0929_09_30cm_Betaproteobacteria_6861_66_8.fasta,437_3,0.030000000000000027,average,ANImf,437
14_1009_13_20cm_Betaproteobacteria_8923_66_10.fasta,437_3,0.030000000000000027,average,ANImf,437
14_1009_16_20cm_Betaproteobacteria_9482_66_6.fasta,437_3,0.030000000000000027,average,ANImf,437
14_0903_02_40cm_Betaproteobacteria_8_66_7.fasta,437_4,0.030000000000000027,average,ANImf,437
14_0903_05_30cm_Betaproteobacteria_4568_66_9.fasta,437_4,0.030000000000000027,average,ANImf,437
14_0903_05_40cm_Betaproteobacteria_500_67_14.fasta,437_4,0.030000000000000027,average,ANImf,437
14_0929_05_40cm_Betaproteobacteria_3451_67_15.fasta,437_4,0.030000000000000027,average,ANImf,437
14_0929_09_40cm_Betaproteobacteria_7050_66_10.fasta,437_4,0.030000000000000027,average,ANImf,437
14_0929_12_40cm_Betaproteobacteria_7524_66_9.fasta,437_4,0.030000000000000027,average,ANImf,437
14_1009_09_30cm_Betaproteobacteria_8022_67_12.fasta,437_4,0.030000000000000027,average,ANImf,437
14_1009_09_40cm_Betaproteobacteria_8214_67_7.fasta,437_4,0.030000000000000027,average,ANImf,437
14_1009_13_40cm_Betaproteobacteria_9376_67_18.fasta,437_4,0.030000000000000027,average,ANImf,437
14_0903_12_20cm_Betaproteobacteria_910_67_6.fasta,438_1,0.030000000000000027,average,ANImf,438
14_0903_12_30cm_Betaproteobacteria_1059_67_7.fasta,438_1,0.030000000000000027,average,ANImf,438
14_0927_09_20cm_Betaproteobacteria_6059_67_8.fasta,438_1,0.030000000000000027,average,ANImf,438
14_0927_12_20cm_Betaproteobacteria_6361_67_8.fasta,438_1,0.030000000000000027,average,ANImf,438
14_0929_12_20cm_Betaproteobacteria_7179_67_7.fasta,438_1,0.030000000000000027,average,ANImf,438
14_1009_09_20cm_Betaproteobacteria_7737_67_9.fasta,438_1,0.030000000000000027,average,ANImf,438
14_1009_05_30cm_Betaproteobacteria_4218_67_7.fasta,438_2,0.030000000000000027,average,ANImf,438
14_0903_13_30cm_Betaproteobacteria_4874_67_16.fasta,439_0,0.030000000000000027,average,ANImf,439
14_0903_13_30cm_Betaproteobacteria_5017_62_15.fasta,440_1,0.030000000000000027,average,ANImf,440
14_1009_16_30cm_Betaproteobacteria_9820_62_10.fasta,440_1,0.030000000000000027,average,ANImf,440
14_1009_16_40cm_Betaproteobacteria_10041_62_8.fasta,440_1,0.030000000000000027,average,ANImf,440
14_0903_13_30cm_Betaproteobacteria_4861_65_15.fasta,441_1,0.030000000000000027,average,ANImf,441
14_0927_09_40cm_Betaproteobacteria_6265_66_7.fasta,441_1,0.030000000000000027,average,ANImf,441
14_0929_09_30cm_Betaproteobacteria_6879_64_7.fasta,441_1,0.030000000000000027,average,ANImf,441
14_1009_09_30cm_Betaproteobacteria_7953_65_8.fasta,441_1,0.030000000000000027,average,ANImf,441
14_1009_13_30cm_Betaproteobacteria_9140_65_8.fasta,441_1,0.030000000000000027,average,ANImf,441
14_1009_16_30cm_Betaproteobacteria_9711_64_9.fasta,441_1,0.030000000000000027,average,ANImf,441
14_1009_16_40cm_Betaproteobacteria_10178_65_9.fasta,441_1,0.030000000000000027,average,ANImf,441
14_0903_12_20cm_Betaproteobacteria_919_62_6.fasta,442_1,0.030000000000000027,average,ANImf,442
14_0927_12_20cm_Betaproteobacteria_6380_63_7.fasta,442_1,0.030000000000000027,average,ANImf,442
14_1009_12_20cm_Betaproteobacteria_8351_62_5.fasta,442_1,0.030000000000000027,average,ANImf,442
14_1009_09_20cm_Betaproteobacteria_7725_63_8.fasta,442_2,0.030000000000000027,average,ANImf,442
14_0903_13_30cm_Betaproteobacteria_4811_62_7.fasta,443_0,0.030000000000000027,average,ANImf,443
14_1009_16_30cm_Betaproteobacteria_9678_65_7.fasta,444_0,0.030000000000000027,average,ANImf,444
14_1009_16_30cm_Proteobacteria_9895_65_5.fasta,445_0,0.030000000000000027,average,ANImf,445
14_0903_13_30cm_Betaproteobacteria_4912_61_9.fasta,446_0,0.030000000000000027,average,ANImf,446
14_0927_09_20cm_Gemmatimonadetes_6056_64_6.fasta,447_1,0.030000000000000027,average,ANImf,447
14_0929_09_20cm_Gemmatimonadetes_6731_64_7.fasta,447_1,0.030000000000000027,average,ANImf,447
14_1009_09_20cm_Gemmatimonadetes_7730_64_6.fasta,447_1,0.030000000000000027,average,ANImf,447
14_0903_13_30cm_Gemmatimonadetes_4856_64_7.fasta,447_2,0.030000000000000027,average,ANImf,447
14_0903_12_30cm_Acidobacteria_1043_61_10.fasta,448_1,0.030000000000000027,average,ANImf,448
14_0919_12_20cm_Acidobacteria_1766_61_13.fasta,448_1,0.030000000000000027,average,ANImf,448
14_0927_09_40cm_Acidobacteria_6191_61_7.fasta,448_1,0.030000000000000027,average,ANImf,448
14_0927_12_20cm_Acidobacteria_6341_61_7.fasta,448_1,0.030000000000000027,average,ANImf,448
14_0927_12_40cm_Bacteria_6547_60_13.fasta,448_1,0.030000000000000027,average,ANImf,448
14_0929_09_30cm_Bacteria_6840_61_7.fasta,448_1,0.030000000000000027,average,ANImf,448
14_0929_09_40cm_Acidobacteria_7023_62_12.fasta,448_1,0.030000000000000027,average,ANImf,448
14_0929_12_20cm_Acidobacteria_7185_61_13.fasta,448_1,0.030000000000000027,average,ANImf,448
14_0929_12_30cm_Bacteria_7376_60_16.fasta,448_1,0.030000000000000027,average,ANImf,448
14_0929_12_40cm_Acidobacteria_7549_62_13.fasta,448_1,0.030000000000000027,average,ANImf,448
14_1009_09_40cm_Acidobacteria_8176_62_8.fasta,448_1,0.030000000000000027,average,ANImf,448
14_1009_12_40cm_Acidobacteria_8715_61_7.fasta,448_1,0.030000000000000027,average,ANImf,448
14_0927_12_20cm_Proteobacteria_6345_65_7.fasta,449_1,0.030000000000000027,average,ANImf,449
14_0929_12_20cm_Proteobacteria_7190_65_6.fasta,449_1,0.030000000000000027,average,ANImf,449
14_0903_02_20cm_Proteobacteria_56_68_14.fasta,450_1,0.030000000000000027,average,ANImf,450
14_0903_02_30cm_Proteobacteria_161_68_9.fasta,450_1,0.030000000000000027,average,ANImf,450
14_0903_05_20cm_Proteobacteria_378_68_9.fasta,450_1,0.030000000000000027,average,ANImf,450
14_0903_05_30cm_Proteobacteria_4582_68_7.fasta,450_1,0.030000000000000027,average,ANImf,450
14_0903_09_20cm_Proteobacteria_630_68_11.fasta,450_1,0.030000000000000027,average,ANImf,450
14_0903_09_30cm_Proteobacteria_684_68_8.fasta,450_1,0.030000000000000027,average,ANImf,450
14_0903_12_20cm_Proteobacteria_893_68_25.fasta,450_1,0.030000000000000027,average,ANImf,450
14_0903_12_30cm_Proteobacteria_1046_69_21.fasta,450_1,0.030000000000000027,average,ANImf,450
14_0903_13_40cm_Proteobacteria_1341_67_10.fasta,450_1,0.030000000000000027,average,ANImf,450
14_0903_16_20cm_Proteobacteria_5401_68_9.fasta,450_1,0.030000000000000027,average,ANImf,450
14_0903_16_30cm_Proteobacteria_5555_68_12.fasta,450_1,0.030000000000000027,average,ANImf,450
14_0903_16_40cm_Proteobacteria_5707_69_7.fasta,450_1,0.030000000000000027,average,ANImf,450
14_0919_02_20cm_Proteobacteria_5884_68_20.fasta,450_1,0.030000000000000027,average,ANImf,450
14_0919_05_20cm_Proteobacteria_1537_69_18.fasta,450_1,0.030000000000000027,average,ANImf,450
14_0919_09_20cm_Proteobacteria_1650_69_12.fasta,450_1,0.030000000000000027,average,ANImf,450
14_0919_12_20cm_Proteobacteria_1791_67_24.fasta,450_1,0.030000000000000027,average,ANImf,450
14_0927_02_20cm_Proteobacteria_1914_69_9.fasta,450_1,0.030000000000000027,average,ANImf,450
14_0927_05_20cm_Proteobacteria_2182_68_16.fasta,450_1,0.030000000000000027,average,ANImf,450
14_0927_09_20cm_Proteobacteria_6026_69_17.fasta,450_1,0.030000000000000027,average,ANImf,450
14_0927_09_40cm_Proteobacteria_6159_69_17.fasta,450_1,0.030000000000000027,average,ANImf,450
14_0927_12_40cm_Proteobacteria_6516_68_7.fasta,450_1,0.030000000000000027,average,ANImf,450
14_0929_02_20cm_Proteobacteria_2453_68_18.fasta,450_1,0.030000000000000027,average,ANImf,450
14_0929_02_30cm_Proteobacteria_2624_68_6.fasta,450_1,0.030000000000000027,average,ANImf,450
14_0929_05_30cm_Proteobacteria_3188_68_7.fasta,450_1,0.030000000000000027,average,ANImf,450
14_0929_09_20cm_Proteobacteria_6718_68_9.fasta,450_1,0.030000000000000027,average,ANImf,450
14_0929_09_30cm_Proteobacteria_6836_67_22.fasta,450_1,0.030000000000000027,average,ANImf,450
14_0929_09_40cm_Proteobacteria_7030_69_8.fasta,450_1,0.030000000000000027,average,ANImf,450
14_0929_12_20cm_Proteobacteria_7206_69_27.fasta,450_1,0.030000000000000027,average,ANImf,450
14_0929_12_30cm_Proteobacteria_7404_68_14.fasta,450_1,0.030000000000000027,average,ANImf,450
14_0929_12_40cm_Proteobacteria_7534_69_6.fasta,450_1,0.030000000000000027,average,ANImf,450
14_1009_02_20cm_Proteobacteria_3608_68_8.fasta,450_1,0.030000000000000027,average,ANImf,450
14_1009_02_30cm_Proteobacteria_3677_68_8.fasta,450_1,0.030000000000000027,average,ANImf,450
14_1009_05_20cm_Proteobacteria_3991_67_13.fasta,450_1,0.030000000000000027,average,ANImf,450
14_1009_05_30cm_Proteobacteria_4178_69_5.fasta,450_1,0.030000000000000027,average,ANImf,450
14_1009_09_20cm_Proteobacteria_7721_69_22.fasta,450_1,0.030000000000000027,average,ANImf,450
14_1009_09_30cm_Proteobacteria_7938_67_14.fasta,450_1,0.030000000000000027,average,ANImf,450
14_1009_12_20cm_Proteobacteria_8340_68_17.fasta,450_1,0.030000000000000027,average,ANImf,450
14_1009_12_30cm_Proteobacteria_8496_68_8.fasta,450_1,0.030000000000000027,average,ANImf,450
14_1009_12_40cm_Proteobacteria_8680_68_6.fasta,450_1,0.030000000000000027,average,ANImf,450
14_1009_13_20cm_Proteobacteria_8922_67_8.fasta,450_1,0.030000000000000027,average,ANImf,450
14_1009_13_30cm_Proteobacteria_9082_68_9.fasta,450_1,0.030000000000000027,average,ANImf,450
14_1009_13_40cm_Proteobacteria_9304_69_11.fasta,450_1,0.030000000000000027,average,ANImf,450
14_1009_16_20cm_Proteobacteria_9476_68_15.fasta,450_1,0.030000000000000027,average,ANImf,450
14_1009_16_30cm_Proteobacteria_9607_69_18.fasta,450_1,0.030000000000000027,average,ANImf,450
14_1009_16_40cm_Proteobacteria_10042_68_12.fasta,450_1,0.030000000000000027,average,ANImf,450
14_1009_16_30cm_Proteobacteria_9766_67_9.fasta,451_1,0.030000000000000027,average,ANImf,451
14_1009_16_40cm_Proteobacteria_10137_68_9.fasta,451_1,0.030000000000000027,average,ANImf,451
14_0903_16_20cm_Proteobacteria_5405_67_12.fasta,451_2,0.030000000000000027,average,ANImf,451
14_0927_05_20cm_Proteobacteria_2236_67_15.fasta,451_2,0.030000000000000027,average,ANImf,451
14_0903_02_20cm_Proteobacteria_54_67_14.fasta,451_3,0.030000000000000027,average,ANImf,451
14_0903_02_30cm_Proteobacteria_163_68_8.fasta,451_3,0.030000000000000027,average,ANImf,451
14_0903_09_30cm_Proteobacteria_681_67_8.fasta,451_3,0.030000000000000027,average,ANImf,451
14_0903_09_40cm_Proteobacteria_761_67_12.fasta,451_3,0.030000000000000027,average,ANImf,451
14_0903_12_20cm_Proteobacteria_884_68_14.fasta,451_3,0.030000000000000027,average,ANImf,451
14_0903_12_30cm_Proteobacteria_1050_67_7.fasta,451_3,0.030000000000000027,average,ANImf,451
14_0903_13_20cm_Proteobacteria_1197_68_15.fasta,451_3,0.030000000000000027,average,ANImf,451
14_0919_02_20cm_Proteobacteria_5895_67_15.fasta,451_3,0.030000000000000027,average,ANImf,451
14_0919_12_20cm_Proteobacteria_1750_67_15.fasta,451_3,0.030000000000000027,average,ANImf,451
14_0927_02_20cm_Proteobacteria_1912_67_13.fasta,451_3,0.030000000000000027,average,ANImf,451
14_0927_09_20cm_Proteobacteria_6053_67_12.fasta,451_3,0.030000000000000027,average,ANImf,451
14_0927_12_20cm_Proteobacteria_6333_67_22.fasta,451_3,0.030000000000000027,average,ANImf,451
14_0929_02_20cm_Proteobacteria_2464_68_13.fasta,451_3,0.030000000000000027,average,ANImf,451
14_0929_05_30cm_Proteobacteria_3173_68_9.fasta,451_3,0.030000000000000027,average,ANImf,451
14_0929_09_20cm_Proteobacteria_6739_68_7.fasta,451_3,0.030000000000000027,average,ANImf,451
14_0929_09_30cm_Proteobacteria_6825_67_11.fasta,451_3,0.030000000000000027,average,ANImf,451
14_0929_12_20cm_Proteobacteria_7163_67_18.fasta,451_3,0.030000000000000027,average,ANImf,451
14_1009_02_30cm_Proteobacteria_3675_68_8.fasta,451_3,0.030000000000000027,average,ANImf,451
14_1009_05_20cm_Proteobacteria_4014_68_7.fasta,451_3,0.030000000000000027,average,ANImf,451
14_1009_09_20cm_Proteobacteria_7714_67_15.fasta,451_3,0.030000000000000027,average,ANImf,451
14_1009_09_30cm_Proteobacteria_7943_67_6.fasta,451_3,0.030000000000000027,average,ANImf,451
14_1009_12_20cm_Proteobacteria_8339_67_9.fasta,451_3,0.030000000000000027,average,ANImf,451
14_1009_12_30cm_Proteobacteria_8501_67_8.fasta,451_3,0.030000000000000027,average,ANImf,451
14_1009_13_20cm_Proteobacteria_8952_68_7.fasta,451_3,0.030000000000000027,average,ANImf,451
14_1009_16_30cm_Proteobacteria_9641_68_14.fasta,451_3,0.030000000000000027,average,ANImf,451
14_0929_12_30cm_Betaproteobacteria_7373_66_8.fasta,452_0,0.030000000000000027,average,ANImf,452
14_1009_12_40cm_Xanthomonadales_8686_62_5.fasta,453_0,0.030000000000000027,average,ANImf,453
14_0903_12_40cm_unknown_4716_68_7.fasta,454_0,0.030000000000000027,average,ANImf,454
14_0903_13_30cm_Acidobacteria_4990_57_9.fasta,455_0,0.030000000000000027,average,ANImf,455
14_0903_05_40cm_RBG_16_RIF_WS3X_71_46_curated_505_70_6.fasta,456_1,0.030000000000000027,average,ANImf,456
14_0929_05_40cm_RBG_16_RIF_WS3X_71_46_curated_3507_70_6.fasta,456_1,0.030000000000000027,average,ANImf,456
14_1009_05_40cm_RBG_16_RIF_WS3X_71_46_curated_4395_70_7.fasta,456_1,0.030000000000000027,average,ANImf,456
14_1009_16_30cm_RBG_16_RIF_WS3X_71_46_curated_9690_70_9.fasta,456_1,0.030000000000000027,average,ANImf,456
14_1009_05_40cm_RBG_16_RIF_WS3X_71_46_curated_4344_68_5.fasta,457_1,0.030000000000000027,average,ANImf,457
14_1009_16_40cm_RBG_16_RIF_WS3X_71_46_curated_10208_69_7.fasta,457_1,0.030000000000000027,average,ANImf,457
14_0903_13_30cm_RBG_16_RIF_WS3X_71_46_curated_4845_70_10.fasta,458_0,0.030000000000000027,average,ANImf,458
14_1009_16_40cm_RBG_16_RIF_WS3X_71_46_curated_10403_72_7.fasta,459_0,0.030000000000000027,average,ANImf,459
14_0903_13_40cm_Bacteria_1337_66_6.fasta,460_1,0.030000000000000027,average,ANImf,460
14_0929_02_30cm_Bacteria_2665_67_5.fasta,460_1,0.030000000000000027,average,ANImf,460
14_0929_02_40cm_Bacteria_2824_67_5.fasta,460_1,0.030000000000000027,average,ANImf,460
14_0929_05_30cm_Bacteria_3176_67_7.fasta,460_1,0.030000000000000027,average,ANImf,460
14_1009_02_40cm_Bacteria_3805_67_5.fasta,460_1,0.030000000000000027,average,ANImf,460
14_1009_13_30cm_Bacteria_9087_67_8.fasta,460_1,0.030000000000000027,average,ANImf,460
14_1009_16_30cm_Bacteria_9643_67_11.fasta,460_1,0.030000000000000027,average,ANImf,460
14_1009_16_40cm_Bacteria_10063_67_16.fasta,460_1,0.030000000000000027,average,ANImf,460
14_0903_16_40cm_Bacteria_5666_66_11.fasta,461_1,0.030000000000000027,average,ANImf,461
14_1009_16_30cm_Bacteria_9649_66_14.fasta,461_1,0.030000000000000027,average,ANImf,461
14_1009_16_40cm_Bacteria_10029_66_27.fasta,461_1,0.030000000000000027,average,ANImf,461
14_0903_05_40cm_Bacteria_491_65_7.fasta,462_1,0.030000000000000027,average,ANImf,462
14_0903_13_30cm_Bacteria_4797_65_7.fasta,462_1,0.030000000000000027,average,ANImf,462
14_0903_16_40cm_Bacteria_5701_66_6.fasta,462_1,0.030000000000000027,average,ANImf,462
14_0927_05_40cm_Bacteria_2310_66_7.fasta,462_1,0.030000000000000027,average,ANImf,462
14_0929_05_30cm_Bacteria_3211_65_6.fasta,462_1,0.030000000000000027,average,ANImf,462
14_0929_05_40cm_Bacteria_3407_65_7.fasta,462_1,0.030000000000000027,average,ANImf,462
14_1009_05_40cm_Bacteria_4365_65_8.fasta,462_1,0.030000000000000027,average,ANImf,462
14_1009_16_40cm_Bacteria_10036_66_14.fasta,462_1,0.030000000000000027,average,ANImf,462
14_1009_16_30cm_Bacteria_9613_67_9.fasta,463_0,0.030000000000000027,average,ANImf,463
14_1009_16_30cm_Actinobacteria_9636_71_10.fasta,464_1,0.030000000000000027,average,ANImf,464
14_1009_16_40cm_Actinobacteria_10073_71_8.fasta,464_1,0.030000000000000027,average,ANImf,464
14_0903_12_20cm_Actinobacteria_941_71_8.fasta,465_1,0.030000000000000027,average,ANImf,465
14_0929_12_20cm_Actinobacteria_7194_71_6.fasta,465_1,0.030000000000000027,average,ANImf,465
14_0903_13_30cm_Actinobacteria_4884_69_8.fasta,466_0,0.030000000000000027,average,ANImf,466
14_1009_12_20cm_Actinobacteria_8376_70_5.fasta,467_0,0.030000000000000027,average,ANImf,467
14_0903_09_20cm_Actinobacteria_628_68_6.fasta,468_1,0.030000000000000027,average,ANImf,468
14_0903_09_30cm_Actinobacteria_10591_68_7.fasta,468_1,0.030000000000000027,average,ANImf,468
14_0903_02_20cm_Actinobacteria_63_68_5.fasta,469_1,0.030000000000000027,average,ANImf,469
14_0903_02_30cm_Actinobacteria_212_68_10.fasta,469_1,0.030000000000000027,average,ANImf,469
14_0903_12_20cm_Actinobacteria_899_71_5.fasta,470_1,0.030000000000000027,average,ANImf,470
14_0903_12_40cm_Solirubrobacterales_4660_72_9.fasta,470_1,0.030000000000000027,average,ANImf,470
14_1009_16_30cm_Actinobacteria_9723_74_14.fasta,471_1,0.030000000000000027,average,ANImf,471
14_1009_16_40cm_Actinobacteria_10078_73_12.fasta,471_1,0.030000000000000027,average,ANImf,471
14_0903_16_20cm_Conexibacter_woesei_5407_74_7.fasta,472_0,0.030000000000000027,average,ANImf,472
14_0903_13_30cm_Solirubrobacterales_4824_70_10.fasta,473_1,0.030000000000000027,average,ANImf,473
14_1009_16_30cm_Solirubrobacterales_9656_70_9.fasta,473_1,0.030000000000000027,average,ANImf,473
14_1009_16_40cm_Solirubrobacterales_10112_70_9.fasta,473_1,0.030000000000000027,average,ANImf,473
14_1009_09_40cm_Actinobacteria_8186_69_16.fasta,474_0,0.030000000000000027,average,ANImf,474
14_0903_16_20cm_Actinobacteria_5406_68_7.fasta,475_0,0.030000000000000027,average,ANImf,475
14_0903_12_40cm_Actinobacteria_4729_71_6.fasta,476_0,0.030000000000000027,average,ANImf,476
14_0903_13_30cm_Rhizobiales_4873_60_7.fasta,477_0,0.030000000000000027,average,ANImf,477
14_0903_12_20cm_Bacteria_889_69_22.fasta,478_1,0.030000000000000027,average,ANImf,478
14_0919_12_20cm_Bacteria_1754_69_18.fasta,478_1,0.030000000000000027,average,ANImf,478
14_0929_12_20cm_Bacteria_7217_69_9.fasta,478_1,0.030000000000000027,average,ANImf,478
14_1009_09_20cm_Bacteria_7771_69_7.fasta,478_1,0.030000000000000027,average,ANImf,478
14_0929_12_20cm_Bacteria_7210_68_17.fasta,478_2,0.030000000000000027,average,ANImf,478
14_1009_09_30cm_Bacteria_7987_68_6.fasta,479_0,0.030000000000000027,average,ANImf,479
14_0927_12_20cm_Bacteria_6393_69_7.fasta,480_0,0.030000000000000027,average,ANImf,480
